best_fitness,function,encoding,crossover,mean,std,min
-0.9358735952660168,drop_wave,binary,one_point,-0.8742518804668914,0.1065605341015342,-0.9998312021961798
-0.9998312021961798,drop_wave,binary,one_point,-0.8742518804668914,0.1065605341015342,-0.9998312021961798
-0.9362453084590333,drop_wave,binary,one_point,-0.8742518804668914,0.1065605341015342,-0.9998312021961798
-0.9362446892727928,drop_wave,binary,one_point,-0.8742518804668914,0.1065605341015342,-0.9998312021961798
-0.7848768275815466,drop_wave,binary,one_point,-0.8742518804668914,0.1065605341015342,-0.9998312021961798
-0.7857503632768674,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362445726317625,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7857507294330112,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7857136738380764,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.47778263902881324,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362432989736778,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362447430037718,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7857510756856677,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.785734027007838,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.6194992733856856,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362394048444562,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9231118693648406,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362451235981222,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9998312021961798,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362383455057589,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7848768275815466,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362451235981222,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362450912331532,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.8335917099302428,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9998312021961798,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362394048444562,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7857510433985239,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7857489619051384,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362451235981222,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9998312021961798,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9362248857474509,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7790979311897539,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.22971965506955327,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.9310930780966571,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
-0.7857507294330112,drop_wave,binary,two_point,-0.8387624103930873,0.16361083832038958,-0.9998312021961798
